hotel,week_no,no_of_days,adults,reserved_room_type,daily_rate
City Hotel,93,4,2,D,132.3
City Hotel,93,4,2,D,152.78
City Hotel,93,4,2,D,108.8
City Hotel,93,4,2,D,111.6
City Hotel,93,4,2,A,100
City Hotel,93,4,2,D,108.8
City Hotel,93,4,2,A,100
City Hotel,93,4,2,A,102.85
City Hotel,93,4,2,A,100
City Hotel,93,4,2,D,108.8
City Hotel,93,4,2,A,139.28
City Hotel,93,4,3,D,126.3
City Hotel,93,4,2,A,100
City Hotel,93,4,2,A,102.85
City Hotel,93,4,2,D,139.5
City Hotel,93,4,2,A,100
City Hotel,93,4,2,A,100
City Hotel,93,4,2,F,168.3
City Hotel,93,4,2,A,100
City Hotel,93,4,2,A,100
City Hotel,93,4,2,A,100
City Hotel,93,4,2,A,100
City Hotel,93,5,3,D,133.45
City Hotel,93,5,2,D,163.8
City Hotel,93,6,3,D,173.25
City Hotel,93,7,2,A,85
City Hotel,93,1,2,A,108
City Hotel,93,1,2,A,98.1
City Hotel,93,1,2,A,98.1
City Hotel,93,1,2,A,98.1
City Hotel,93,1,2,A,98.1
City Hotel,93,1,2,A,118.8
City Hotel,93,3,2,A,108
City Hotel,93,3,1,A,103.5
City Hotel,93,3,1,B,101.05
City Hotel,93,3,2,A,125.1
City Hotel,93,3,2,A,116.1
City Hotel,93,3,2,A,108.9
City Hotel,93,3,2,A,108.9
City Hotel,93,3,2,A,125.1
City Hotel,93,3,2,B,101.05
City Hotel,93,3,2,A,129
City Hotel,93,3,2,D,122.4
City Hotel,93,3,2,F,180.9
City Hotel,93,3,2,A,125.1
City Hotel,93,3,2,D,122.4
City Hotel,93,3,2,D,122.4
City Hotel,93,3,2,A,118.8
City Hotel,93,3,2,D,125.55
City Hotel,93,4,2,D,139.5
City Hotel,93,4,2,A,102.85
City Hotel,93,4,2,A,82.28
City Hotel,93,4,2,A,82.28
City Hotel,93,5,3,D,151.2
City Hotel,93,5,1,A,102.06
City Hotel,93,4,2,A,96.8
City Hotel,93,5,2,D,160.3
City Hotel,93,5,1,A,131
City Hotel,93,6,1,A,80
City Hotel,93,6,2,A,90
City Hotel,93,5,3,G,229.46
City Hotel,93,5,1,A,140
City Hotel,93,6,2,A,90
City Hotel,93,6,1,A,80
City Hotel,93,6,1,A,80
City Hotel,93,6,2,A,90
City Hotel,93,6,1,A,80
City Hotel,93,6,1,A,80
City Hotel,93,6,1,A,80
City Hotel,93,6,1,A,80
City Hotel,93,6,2,A,90
City Hotel,93,6,1,A,80
City Hotel,93,6,1,A,80
City Hotel,93,6,1,A,80
City Hotel,93,6,2,A,90
City Hotel,93,6,1,A,80
City Hotel,93,6,2,A,90
City Hotel,93,7,2,D,132.6
City Hotel,93,1,2,A,97.2
City Hotel,93,1,2,D,125.55
City Hotel,93,2,2,A,120
City Hotel,93,2,2,A,120
City Hotel,93,2,2,A,120
City Hotel,93,2,2,A,120
City Hotel,93,2,2,D,139.5
City Hotel,93,2,2,A,120
City Hotel,93,2,2,A,120
City Hotel,93,2,2,D,125.55
City Hotel,93,2,2,A,120
City Hotel,93,2,2,A,89
City Hotel,93,2,1,A,78.2
City Hotel,93,2,1,A,113.4
City Hotel,93,2,2,A,120
City Hotel,93,2,1,A,78.2
City Hotel,93,2,2,A,120
City Hotel,93,2,3,E,225
City Hotel,93,2,2,F,216
City Hotel,93,2,2,A,120
City Hotel,93,2,2,A,120
City Hotel,93,2,2,A,120
City Hotel,93,2,1,A,78.2
City Hotel,93,2,1,A,78.2
City Hotel,93,2,2,A,89
City Hotel,93,2,2,A,120
City Hotel,93,2,2,A,108
City Hotel,93,2,2,A,120
City Hotel,93,2,2,A,120
City Hotel,93,2,2,A,120
City Hotel,93,2,2,A,120
City Hotel,93,2,2,D,139.5
City Hotel,93,3,2,D,122.4
City Hotel,93,3,2,A,108
City Hotel,93,3,2,D,157.5
City Hotel,93,3,2,F,178.2
City Hotel,93,3,2,A,98.1
City Hotel,93,4,2,A,89
City Hotel,93,4,2,A,118.8
City Hotel,93,4,1,D,157.5
City Hotel,93,4,2,A,89
City Hotel,93,5,2,A,90
City Hotel,93,5,2,A,90
City Hotel,93,5,2,A,90
City Hotel,93,5,2,A,90
City Hotel,93,5,2,A,90
City Hotel,93,5,2,A,90
City Hotel,93,5,2,A,90
City Hotel,93,5,2,A,90
City Hotel,93,5,2,A,90
City Hotel,93,5,2,A,90
City Hotel,93,5,2,A,90
City Hotel,93,5,2,A,90
City Hotel,93,5,2,A,90
City Hotel,93,5,2,A,90
City Hotel,93,5,2,A,90
City Hotel,93,5,2,A,90
City Hotel,93,5,2,A,90
City Hotel,93,5,2,A,90
City Hotel,93,5,2,A,90
City Hotel,93,5,2,A,90
City Hotel,93,5,2,A,98.1
City Hotel,93,5,2,A,90
City Hotel,93,5,2,A,90
City Hotel,93,5,2,A,90
City Hotel,93,5,2,A,90
City Hotel,93,5,2,A,90
City Hotel,93,4,2,A,118.8
City Hotel,93,4,2,A,89
City Hotel,93,4,2,A,89
City Hotel,93,7,3,D,151.2
City Hotel,93,1,1,E,170.63
City Hotel,93,1,1,A,59
City Hotel,93,1,1,A,59
City Hotel,93,1,2,A,97.02
City Hotel,93,1,1,A,145
City Hotel,93,2,2,A,62
City Hotel,93,2,2,A,62
City Hotel,93,2,2,A,62
City Hotel,93,2,2,A,62
City Hotel,93,2,2,A,62
City Hotel,93,2,2,A,62
City Hotel,93,2,2,A,62
City Hotel,93,2,2,A,62
City Hotel,93,2,2,A,62
City Hotel,93,2,2,A,62
City Hotel,93,2,2,A,62
City Hotel,93,1,2,A,95.04
City Hotel,93,1,2,A,118.8
City Hotel,93,2,2,A,62
City Hotel,93,2,2,A,62
City Hotel,93,2,2,A,62
City Hotel,93,2,2,A,62
City Hotel,93,2,2,A,62
City Hotel,93,2,3,E,229.6
City Hotel,93,2,2,A,62
City Hotel,93,2,2,A,62
City Hotel,93,2,2,A,62
City Hotel,93,2,2,A,62
City Hotel,93,2,2,A,62
City Hotel,93,2,2,A,62
City Hotel,93,2,2,A,62
City Hotel,93,2,2,A,62
City Hotel,93,2,2,A,62
City Hotel,93,2,2,A,62
City Hotel,93,2,2,A,118.8
City Hotel,93,2,2,A,62
City Hotel,93,2,2,A,62
City Hotel,93,2,2,A,62
City Hotel,93,2,2,A,62
City Hotel,93,3,3,D,151.2
City Hotel,93,3,2,D,119.07
City Hotel,93,3,2,A,135
City Hotel,93,3,2,A,108
City Hotel,93,3,2,F,190.8
City Hotel,93,3,2,D,132.3
City Hotel,93,3,2,D,122.4
City Hotel,93,3,2,D,132.3
City Hotel,93,3,3,D,151.2
City Hotel,93,3,2,A,109
City Hotel,93,3,3,D,151.2
City Hotel,93,3,2,D,125.55
City Hotel,93,3,3,D,176.4
City Hotel,93,3,3,D,159.3
City Hotel,93,3,2,D,140.4
City Hotel,93,3,2,A,119
City Hotel,93,4,1,A,75
City Hotel,93,4,2,A,108
City Hotel,93,4,2,D,140
City Hotel,93,4,2,A,92.65
City Hotel,93,4,1,D,132.3
City Hotel,93,4,2,D,122.4
City Hotel,93,4,2,A,102
City Hotel,93,4,2,A,108.9
City Hotel,93,4,3,D,176.4
City Hotel,93,4,1,D,132.3
City Hotel,93,4,2,D,205
City Hotel,93,7,2,A,102.85
City Hotel,93,7,2,A,108
City Hotel,93,1,2,A,121.5
City Hotel,93,1,3,F,146.92
City Hotel,93,1,2,A,106.92
City Hotel,93,1,2,A,135
City Hotel,93,1,2,A,121.5
City Hotel,93,1,3,D,133.6
City Hotel,93,2,3,D,141.3
City Hotel,93,2,2,D,132.3
City Hotel,93,2,2,A,65
City Hotel,93,2,2,A,65
City Hotel,93,2,2,A,65
City Hotel,93,2,2,A,65
City Hotel,93,2,3,A,124.1
City Hotel,93,2,2,A,65
City Hotel,93,2,2,A,65
City Hotel,93,2,2,A,65
City Hotel,93,2,2,A,65
City Hotel,93,2,2,A,65
City Hotel,93,2,2,A,108.9
City Hotel,93,2,2,A,135
City Hotel,93,2,3,A,124.1
City Hotel,93,2,2,A,85.5
City Hotel,93,2,3,D,141.3
City Hotel,93,2,2,A,65
City Hotel,93,2,3,D,141.3
City Hotel,93,2,2,D,170
City Hotel,93,2,3,D,141.3
City Hotel,93,2,2,A,65
City Hotel,93,2,2,A,65
City Hotel,93,2,3,D,141.3
City Hotel,93,2,2,E,166.25
City Hotel,93,2,2,A,98.1
City Hotel,93,2,2,A,65
City Hotel,93,2,2,A,65
City Hotel,93,2,1,A,103.5
City Hotel,93,2,2,A,65
City Hotel,93,3,2,A,80
City Hotel,93,3,2,A,80
City Hotel,93,3,1,D,110
City Hotel,93,3,2,A,80
City Hotel,93,3,2,A,118.8
City Hotel,93,3,2,A,80
City Hotel,93,3,2,A,80
City Hotel,93,3,3,D,151.2
City Hotel,93,3,2,A,118.8
City Hotel,93,3,1,F,171.72
City Hotel,93,3,2,A,118.8
City Hotel,93,3,2,A,118.8
City Hotel,93,3,2,A,80
City Hotel,93,3,1,A,108.9
City Hotel,93,3,1,A,113.4
City Hotel,93,3,2,A,118.8
City Hotel,93,3,2,A,80
City Hotel,93,3,2,A,80
City Hotel,93,3,3,D,151.2
City Hotel,93,3,2,A,80
City Hotel,93,3,2,A,103.5
City Hotel,93,4,2,D,101.87
City Hotel,93,4,2,D,139.5
City Hotel,93,4,2,E,176
City Hotel,93,5,3,D,150.45
City Hotel,93,5,2,G,235.94
City Hotel,93,5,3,D,150.45
City Hotel,93,1,2,D,185
City Hotel,93,2,2,D,122.4
City Hotel,93,2,2,A,118.8
City Hotel,93,2,2,A,118.8
City Hotel,93,2,2,A,98.1
City Hotel,93,2,2,A,118.8
City Hotel,93,3,3,D,151.2
City Hotel,93,3,2,A,108.9
City Hotel,93,3,2,A,108
City Hotel,93,3,3,D,170.4
City Hotel,93,3,2,D,139.5
City Hotel,93,3,2,A,118.8
City Hotel,93,3,2,D,137.38
City Hotel,93,3,3,D,170.4
City Hotel,93,4,2,A,118.8
City Hotel,93,4,2,A,80.75
City Hotel,93,4,2,F,190.8
City Hotel,93,4,2,A,118.8
City Hotel,93,5,1,A,113.4
City Hotel,93,5,2,D,132.3
City Hotel,94,1,1,A,120
City Hotel,94,1,2,A,108
City Hotel,94,1,1,A,120
City Hotel,94,1,3,D,151.2
City Hotel,94,1,2,A,108
City Hotel,94,1,2,A,108
City Hotel,94,1,2,A,97.2
City Hotel,94,1,1,A,120
City Hotel,94,1,3,D,151.2
City Hotel,94,1,1,A,120
City Hotel,94,1,2,A,108
City Hotel,94,1,2,A,108
City Hotel,94,1,2,A,108
City Hotel,94,1,2,A,108
City Hotel,94,2,2,A,119
City Hotel,94,2,2,D,139.5
City Hotel,94,2,2,D,135
City Hotel,94,2,2,A,108
City Hotel,94,3,2,D,151.2
City Hotel,94,3,1,A,80
City Hotel,94,3,2,D,132.3
City Hotel,94,3,2,A,138
City Hotel,94,3,2,A,118.8
City Hotel,94,4,2,A,75.23
City Hotel,94,4,2,A,85
City Hotel,94,4,2,A,130
City Hotel,94,5,2,A,100.3
City Hotel,94,5,2,A,100.3
City Hotel,94,5,2,A,100.3
City Hotel,94,5,2,A,106.25
City Hotel,94,5,2,A,100.3
City Hotel,94,5,2,A,100.3
City Hotel,94,6,2,E,143.79
City Hotel,94,7,2,D,79.59
City Hotel,94,8,2,A,91.69
City Hotel,94,8,1,A,91.69
City Hotel,94,1,1,A,108
City Hotel,94,1,1,A,120
City Hotel,94,1,1,A,120
City Hotel,94,1,1,A,108
City Hotel,94,1,1,A,120
City Hotel,94,1,1,A,120
City Hotel,94,1,1,A,120
City Hotel,94,1,1,A,108
City Hotel,94,1,1,A,120
City Hotel,94,1,1,A,120
City Hotel,94,1,1,A,108
City Hotel,94,1,2,A,126
City Hotel,94,1,1,A,120
City Hotel,94,1,1,A,120
City Hotel,94,1,1,A,98.1
City Hotel,94,1,1,A,120
City Hotel,94,1,1,A,120
City Hotel,94,1,1,A,120
City Hotel,94,1,1,A,120
City Hotel,94,1,1,A,120
City Hotel,94,1,1,A,108
City Hotel,94,1,1,A,120
City Hotel,94,1,1,A,108
City Hotel,94,1,1,E,120
City Hotel,94,1,1,A,120
City Hotel,94,1,1,A,120
City Hotel,94,1,1,A,120
City Hotel,94,1,1,A,120
City Hotel,94,1,1,A,108
City Hotel,94,1,1,A,120
City Hotel,94,1,1,A,120
City Hotel,94,1,1,A,108
City Hotel,94,1,1,A,120
City Hotel,94,1,1,E,120
City Hotel,94,1,1,A,120
City Hotel,94,1,1,A,120
City Hotel,94,1,2,A,108
City Hotel,94,1,1,A,120
City Hotel,94,2,2,A,118.8
City Hotel,94,3,2,A,108
City Hotel,94,3,2,A,118.8
City Hotel,94,3,2,D,144.9
City Hotel,94,3,2,F,224
City Hotel,94,3,1,E,106
City Hotel,94,3,2,D,132.3
City Hotel,94,3,2,A,118.8
City Hotel,94,4,2,D,132.3
City Hotel,94,4,1,D,119.07
City Hotel,94,4,2,A,113.4
City Hotel,94,4,3,D,186
City Hotel,94,4,1,D,148.28
City Hotel,94,4,2,A,108
City Hotel,94,4,2,A,135
City Hotel,94,4,2,A,102.6
City Hotel,94,4,1,D,119.07
City Hotel,94,4,3,D,151.2
City Hotel,94,4,2,D,132.3
City Hotel,94,5,2,A,102.51
City Hotel,94,6,2,D,132.3
City Hotel,94,6,2,D,132.3
City Hotel,94,6,2,D,132.3
City Hotel,94,6,2,D,132.3
City Hotel,94,6,2,D,132.3
City Hotel,94,12,2,D,139.5
City Hotel,94,1,2,A,108
City Hotel,94,1,1,A,98.1
City Hotel,94,1,1,A,78.48
City Hotel,94,1,2,A,108
City Hotel,94,1,2,E,250
City Hotel,94,1,2,A,108
City Hotel,94,1,2,A,108
City Hotel,94,1,1,A,98.1
City Hotel,94,1,2,A,98.1
City Hotel,94,1,1,A,98.1
City Hotel,94,1,1,A,98.1
City Hotel,94,1,1,A,78.48
City Hotel,94,1,2,A,108
City Hotel,94,1,1,A,98.1
City Hotel,94,1,1,A,78.48
City Hotel,94,1,2,A,108
City Hotel,94,1,2,E,250
City Hotel,94,1,1,A,98.1
City Hotel,94,1,2,E,250
City Hotel,94,2,2,A,99.71
City Hotel,94,2,1,A,120
City Hotel,94,2,1,A,120
City Hotel,94,2,2,A,99.71
City Hotel,94,2,1,A,120
City Hotel,94,2,1,A,120
City Hotel,94,2,2,A,97.2
City Hotel,94,2,2,A,99.71
City Hotel,94,2,1,A,120
City Hotel,94,2,1,A,120
City Hotel,94,3,3,D,151.2
City Hotel,94,3,2,D,96.3
City Hotel,94,3,2,A,72.25
City Hotel,94,3,2,A,108
City Hotel,94,3,2,A,118.8
City Hotel,94,4,2,F,199.8
City Hotel,94,5,2,F,176.8
City Hotel,94,5,2,D,132.3
City Hotel,94,5,2,D,132.3
City Hotel,94,5,2,D,135
City Hotel,94,5,2,D,132.3
City Hotel,94,5,2,A,135
City Hotel,94,7,2,D,132.3
City Hotel,94,3,3,D,151.2
City Hotel,94,3,2,D,151.5
City Hotel,94,1,2,A,98.1
City Hotel,94,1,2,A,98.1
City Hotel,94,1,2,A,98.1
City Hotel,94,1,2,A,98.1
City Hotel,94,1,2,A,108
City Hotel,94,1,2,A,98.1
City Hotel,94,1,2,A,98.1
City Hotel,94,1,2,A,108
City Hotel,94,1,2,A,98.1
City Hotel,94,1,2,A,98.1
City Hotel,94,1,2,A,108
City Hotel,94,1,2,A,98.1
City Hotel,94,1,2,A,98.1
City Hotel,94,2,2,D,119.07
City Hotel,94,3,2,A,75
City Hotel,94,3,2,A,75
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,75
City Hotel,94,3,2,A,75
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,75
City Hotel,94,3,2,A,75
City Hotel,94,3,2,A,75
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,75
City Hotel,94,3,2,A,75
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,75
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,75
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,75
City Hotel,94,3,2,A,75
City Hotel,94,3,2,A,75
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,75
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,D,132.3
City Hotel,94,3,2,D,132.3
City Hotel,94,3,2,A,75
City Hotel,94,3,2,A,75
City Hotel,94,3,2,A,75
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,75
City Hotel,94,3,2,A,75
City Hotel,94,3,2,A,75
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,75
City Hotel,94,3,2,A,75
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,75
City Hotel,94,3,2,A,75
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,D,139.5
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,3,2,A,110
City Hotel,94,4,2,F,187.2
City Hotel,94,5,2,A,135
City Hotel,94,5,2,A,135
City Hotel,94,5,2,A,135
City Hotel,94,6,2,A,135
City Hotel,94,6,2,A,135
City Hotel,94,5,2,A,135
City Hotel,94,5,2,F,176.8
City Hotel,94,1,2,A,108
City Hotel,94,1,2,A,120
City Hotel,94,1,3,E,250
City Hotel,94,1,1,A,120
City Hotel,94,1,3,E,250
City Hotel,94,1,1,A,59
City Hotel,94,1,2,A,108
City Hotel,94,1,1,A,120
City Hotel,94,1,1,A,59
City Hotel,94,1,2,A,108
City Hotel,94,1,2,A,108
City Hotel,94,1,2,A,108
City Hotel,94,1,1,A,102.6
City Hotel,94,1,1,A,120
City Hotel,94,1,1,A,120
City Hotel,94,1,2,A,108
City Hotel,94,1,2,A,108
City Hotel,94,1,1,A,102.6
City Hotel,94,1,3,E,250
City Hotel,94,1,1,A,102.6
City Hotel,94,1,2,A,108
City Hotel,94,1,1,A,120
City Hotel,94,1,1,A,120
City Hotel,94,1,2,A,85
City Hotel,94,2,2,A,62
City Hotel,94,2,2,A,62
City Hotel,94,2,2,A,62
City Hotel,94,2,2,A,62
City Hotel,94,2,2,A,62
City Hotel,94,2,2,A,62
City Hotel,94,2,2,A,62
City Hotel,94,2,2,A,62
City Hotel,94,2,2,A,62
City Hotel,94,2,2,A,62
City Hotel,94,2,2,A,62
City Hotel,94,2,2,A,62
City Hotel,94,2,2,A,62
City Hotel,94,2,2,A,62
City Hotel,94,2,2,A,62
City Hotel,94,2,2,A,62
City Hotel,94,2,2,A,62
City Hotel,94,2,2,A,62
City Hotel,94,2,2,A,62
City Hotel,94,2,2,A,62
City Hotel,94,2,2,A,62
City Hotel,94,2,2,A,62
City Hotel,94,2,2,A,62
City Hotel,94,2,2,A,62
City Hotel,94,2,2,A,62
City Hotel,94,2,2,A,62
City Hotel,94,2,2,A,62
City Hotel,94,2,2,A,62
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,2,2,A,62
City Hotel,94,2,2,A,62
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,1,A,95
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,90
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,D,128.7
City Hotel,94,3,3,D,147.3
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,2,A,105
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,E,153.3
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,2,A,105
City Hotel,94,3,2,D,128.4
City Hotel,94,3,1,A,95
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,D,132.3
City Hotel,94,3,2,D,139.5
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,D,132.3
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,95
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,3,2,A,105
City Hotel,94,4,3,D,134.73
City Hotel,94,1,1,A,120
City Hotel,94,2,2,B,106.7
City Hotel,94,2,2,F,190.8
City Hotel,94,2,2,F,190.8
City Hotel,94,2,1,D,139.5
City Hotel,94,2,2,B,106.7
City Hotel,94,3,2,A,90
City Hotel,94,3,2,A,90
City Hotel,94,3,2,A,90
City Hotel,94,3,2,A,90
City Hotel,94,3,2,A,90
City Hotel,94,3,2,A,90
City Hotel,94,3,2,A,90
City Hotel,94,3,2,A,90
City Hotel,94,3,2,A,90
City Hotel,94,3,2,A,90
City Hotel,94,3,2,A,90
City Hotel,94,3,2,A,90
City Hotel,94,3,2,A,90
City Hotel,94,4,1,A,115
City Hotel,94,4,1,A,115
City Hotel,94,4,1,A,115
City Hotel,94,4,1,A,115
City Hotel,94,4,1,A,115
City Hotel,94,4,2,D,148.28
City Hotel,94,4,1,A,115
City Hotel,94,4,1,A,115
City Hotel,94,4,1,A,115
City Hotel,94,4,1,A,115
City Hotel,94,4,1,A,115
City Hotel,94,4,1,A,115
City Hotel,94,4,1,A,115
City Hotel,94,4,1,A,115
City Hotel,94,4,1,A,115
City Hotel,94,4,1,A,115
City Hotel,94,3,2,A,90
City Hotel,94,3,2,A,90
City Hotel,94,3,2,A,90
City Hotel,94,3,2,A,90
City Hotel,94,3,2,A,90
City Hotel,94,3,2,D,132.3
City Hotel,94,3,2,A,90
City Hotel,94,3,2,A,90
City Hotel,94,3,1,A,119
City Hotel,94,7,2,A,135
City Hotel,94,7,2,D,132.3
City Hotel,94,1,1,A,115
City Hotel,94,1,1,A,115
City Hotel,94,1,3,D,176.4
City Hotel,94,1,1,A,115
City Hotel,94,1,1,A,115
City Hotel,94,1,3,D,176.4
City Hotel,94,1,1,A,115
City Hotel,94,2,2,A,148.6
City Hotel,94,2,2,D,154.5
City Hotel,94,2,2,A,111.6
City Hotel,94,3,2,D,132.3
City Hotel,94,3,1,A,115
City Hotel,94,3,1,A,115
City Hotel,94,3,1,A,115
City Hotel,94,3,1,A,115
City Hotel,94,3,3,D,158.4
City Hotel,94,3,1,A,95
City Hotel,94,3,1,A,115
City Hotel,94,3,1,A,115
City Hotel,94,3,2,D,161.33
City Hotel,94,3,1,A,115
City Hotel,94,3,1,A,115
City Hotel,94,3,1,A,115
City Hotel,94,3,1,A,115
City Hotel,94,3,1,A,115
City Hotel,94,3,1,A,115
City Hotel,94,3,1,A,115
City Hotel,94,3,2,A,106.3
City Hotel,94,3,1,A,115
City Hotel,94,3,2,D,145.2
City Hotel,94,3,1,A,115
City Hotel,94,3,1,A,115
City Hotel,94,3,1,A,115
City Hotel,94,3,1,A,115
City Hotel,94,3,2,D,145.2
City Hotel,94,3,1,A,115
City Hotel,94,3,2,D,132.3
City Hotel,94,3,1,A,115
City Hotel,94,3,1,A,115
City Hotel,94,3,1,A,115
City Hotel,94,3,1,A,115
City Hotel,94,3,1,A,115
City Hotel,94,3,1,A,115
City Hotel,94,5,2,D,166.8
City Hotel,94,6,2,D,132.3
City Hotel,94,6,3,D,151.2
City Hotel,94,6,2,F,190.8
City Hotel,94,6,2,A,94.35
City Hotel,94,6,1,F,190.8
City Hotel,95,1,2,A,110
City Hotel,95,1,2,A,90
City Hotel,95,1,2,A,90
