dayno,hourofday,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
 370 ,17,winter,0,1,2,14.76,17.425,34,12.998,19,393,412
 370 ,18,winter,0,1,1,13.94,16.665,36,11.0014,9,374,383
 370 ,19,winter,0,1,1,13.94,17.425,34,6.0032,10,255,265
 370 ,20,winter,0,1,1,12.3,16.665,49,0,5,172,177
 370 ,21,winter,0,1,1,10.66,13.635,60,8.9981,9,88,97
 370 ,22,winter,0,1,1,10.66,12.88,60,11.0014,1,70,71
 370 ,23,winter,0,1,1,9.84,12.88,70,7.0015,4,56,60
 371 ,0,winter,0,1,1,9.02,12.88,75,6.0032,1,24,25
 371 ,1,winter,0,1,1,9.02,13.635,75,0,2,6,8
 371 ,2,winter,0,1,1,9.02,11.365,69,11.0014,2,3,5
 371 ,3,winter,0,1,1,9.02,12.12,69,7.0015,1,3,4
 371 ,4,winter,0,1,1,9.02,11.365,69,8.9981,0,3,3
 371 ,5,winter,0,1,2,8.2,10.605,80,8.9981,0,13,13
 371 ,6,winter,0,1,2,9.02,12.12,73,7.0015,1,69,70
 371 ,7,winter,0,1,2,9.84,14.395,65,0,4,201,205
 371 ,8,winter,0,1,1,9.84,12.12,70,8.9981,11,436,447
 371 ,9,winter,0,1,1,9.84,12.12,70,11.0014,4,237,241
 371 ,10,winter,0,1,1,10.66,12.88,65,12.998,14,102,116
 371 ,11,winter,0,1,1,12.3,15.15,56,11.0014,8,130,138
 371 ,12,winter,0,1,1,14.76,16.665,50,16.9979,23,168,191
 371 ,13,winter,0,1,1,16.4,20.455,43,19.0012,16,188,204
 371 ,14,winter,0,1,1,18.86,22.725,36,12.998,26,152,178
 371 ,15,winter,0,1,1,21.32,25,27,16.9979,44,178,222
 371 ,16,winter,0,1,1,21.32,25,27,19.0012,35,259,294
 371 ,17,winter,0,1,1,18.86,22.725,36,15.0013,20,456,476
 371 ,18,winter,0,1,1,20.5,24.24,29,16.9979,28,391,419
 371 ,19,winter,0,1,1,18.86,22.725,33,19.0012,11,261,272
 371 ,20,winter,0,1,1,17.22,21.21,41,12.998,14,163,177
 371 ,21,winter,0,1,1,16.4,20.455,43,15.0013,17,137,154
 371 ,22,winter,0,1,1,14.76,17.425,50,12.998,12,123,135
 371 ,23,winter,0,1,1,14.76,18.94,50,0,13,88,101
 372 ,0,winter,0,0,1,14.76,17.425,50,11.0014,2,77,79
 372 ,1,winter,0,0,1,15.58,19.695,46,11.0014,6,56,62
 372 ,2,winter,0,0,1,14.76,18.18,50,7.0015,2,36,38
 372 ,3,winter,0,0,1,13.12,16.665,57,7.0015,1,19,20
 372 ,4,winter,0,0,1,13.12,16.665,57,6.0032,1,9,10
 372 ,5,winter,0,0,1,10.66,13.635,75,7.0015,2,7,9
 372 ,6,winter,0,0,1,10.66,13.635,75,7.0015,0,7,7
 372 ,7,winter,0,0,1,9.02,11.365,87,12.998,0,20,20
 372 ,8,winter,0,0,1,9.84,12.88,75,7.0015,0,64,64
 372 ,9,winter,0,0,1,9.02,11.365,80,8.9981,14,116,130
 372 ,10,winter,0,0,1,11.48,15.15,75,6.0032,43,160,203
 372 ,11,winter,0,0,1,13.94,15.91,57,15.0013,74,250,324
 372 ,12,winter,0,0,1,16.4,20.455,43,15.0013,100,276,376
 372 ,13,winter,0,0,1,18.04,21.97,44,12.998,149,296,445
 372 ,14,winter,0,0,1,20.5,24.24,42,19.0012,156,356,512
 372 ,15,winter,0,0,1,23.78,27.275,37,19.9995,132,317,449
 372 ,16,winter,0,0,2,22.96,26.515,37,19.0012,133,268,401
 372 ,17,winter,0,0,2,22.14,25.76,43,8.9981,87,235,322
 372 ,18,winter,0,0,1,22.14,25.76,45,8.9981,49,248,297
 372 ,19,winter,0,0,1,21.32,25,42,7.0015,44,171,215
 372 ,20,winter,0,0,1,20.5,24.24,39,16.9979,21,149,170
 372 ,21,winter,0,0,1,18.04,21.97,44,15.0013,22,118,140
 372 ,22,winter,0,0,1,18.04,21.97,38,16.9979,16,93,109
 372 ,23,winter,0,0,1,17.22,21.21,38,15.0013,16,103,119
 373 ,0,winter,0,0,1,15.58,19.695,40,19.0012,14,77,91
 373 ,1,winter,0,0,1,13.94,16.665,42,12.998,10,62,72
 373 ,2,winter,0,0,1,14.76,16.665,37,19.0012,10,57,67
 373 ,3,winter,0,0,1,13.94,16.665,42,8.9981,6,26,32
 373 ,4,winter,0,0,1,13.12,15.15,49,16.9979,2,4,6
 373 ,5,winter,0,0,2,13.12,16.665,49,7.0015,0,2,2
 373 ,6,winter,0,0,2,12.3,16.665,52,0,0,2,2
 373 ,7,winter,0,0,2,12.3,16.665,52,0,1,23,24
 373 ,8,winter,0,0,1,12.3,15.15,52,8.9981,4,53,57
 373 ,9,winter,0,0,1,13.12,16.665,53,8.9981,23,102,125
 373 ,10,winter,0,0,1,13.94,16.665,49,11.0014,27,181,208
 373 ,11,winter,0,0,1,14.76,17.425,46,15.0013,55,201,256
 373 ,12,winter,0,0,1,15.58,19.695,43,15.0013,78,273,351
 373 ,13,winter,0,0,1,16.4,20.455,37,19.9995,77,266,343
 373 ,14,winter,0,0,1,16.4,20.455,40,12.998,75,253,328
 373 ,15,winter,0,0,1,16.4,20.455,37,19.0012,89,241,330
 373 ,16,winter,0,0,1,16.4,20.455,37,19.9995,58,256,314
 373 ,17,winter,0,0,1,15.58,19.695,40,15.0013,22,197,219
 373 ,18,winter,0,0,1,13.94,15.91,46,15.0013,19,162,181
 373 ,19,winter,0,0,1,13.12,15.91,49,12.998,8,104,112
 373 ,20,winter,0,0,1,12.3,15.15,52,11.0014,7,119,126
 373 ,21,winter,0,0,1,11.48,13.635,56,15.0013,10,81,91
 373 ,22,winter,0,0,1,10.66,13.635,60,7.0015,4,54,58
 373 ,23,winter,0,0,1,10.66,12.12,56,16.9979,0,30,30
 374 ,0,winter,0,1,1,9.84,11.365,60,15.0013,3,12,15
 374 ,1,winter,0,1,1,9.84,12.12,60,8.9981,1,4,5
 374 ,2,winter,0,1,1,9.84,12.12,56,8.9981,2,3,5
 374 ,3,winter,0,1,1,9.84,12.12,52,11.0014,0,3,3
 374 ,4,winter,0,1,1,9.02,12.12,64,7.0015,0,4,4
 374 ,5,winter,0,1,2,8.2,11.365,64,6.0032,0,21,21
 374 ,6,winter,0,1,2,9.02,11.365,60,8.9981,3,85,88
 374 ,7,winter,0,1,2,9.02,12.12,60,7.0015,1,239,240
 374 ,8,winter,0,1,2,9.02,12.88,55,6.0032,13,407,420
 374 ,9,winter,0,1,2,9.02,13.635,64,0,9,188,197
 374 ,10,winter,0,1,1,9.84,14.395,60,0,13,95,108
 374 ,11,winter,0,1,2,10.66,14.395,56,6.0032,6,82,88
 374 ,12,winter,0,1,2,10.66,13.635,56,7.0015,10,93,103
 374 ,13,winter,0,1,2,10.66,13.635,56,7.0015,3,77,80
 374 ,14,winter,0,1,3,9.02,11.365,75,11.0014,5,45,50
 374 ,15,winter,0,1,3,9.02,11.365,75,11.0014,5,64,69
 374 ,16,winter,0,1,3,9.02,12.88,87,6.0032,3,46,49
 374 ,17,winter,0,1,3,9.02,13.635,87,0,5,147,152
 374 ,18,winter,0,1,4,8.2,11.365,86,6.0032,6,158,164
 374 ,19,winter,0,1,3,8.2,11.365,93,6.0032,3,187,190
 374 ,20,winter,0,1,2,8.2,11.365,86,6.0032,5,127,132
 374 ,21,winter,0,1,2,8.2,12.88,93,0,1,78,79
 374 ,22,winter,0,1,2,8.2,11.365,92,7.0015,8,54,62
 374 ,23,winter,0,1,2,9.02,12.12,87,7.0015,1,51,52
 375 ,0,winter,0,1,2,9.02,12.12,87,7.0015,0,14,14
 375 ,1,winter,0,1,2,9.02,12.12,93,7.0015,2,3,5
 375 ,2,winter,0,1,2,9.02,11.365,87,11.0014,2,2,4
 375 ,4,winter,0,1,2,8.2,10.605,86,11.0014,0,4,4
 375 ,5,winter,0,1,1,16.4,20.455,47,15.0013,0,23,23
 375 ,6,winter,0,1,2,7.38,9.09,93,12.998,0,79,79
 375 ,7,winter,0,1,2,7.38,9.85,93,11.0014,3,219,222
 375 ,8,winter,0,1,2,7.38,9.85,93,11.0014,6,465,471
 375 ,9,winter,0,1,2,7.38,9.85,93,11.0014,11,184,195
 375 ,10,winter,0,1,2,7.38,9.85,93,11.0014,3,80,83
 375 ,11,winter,0,1,1,17.22,21.21,38,19.9995,8,93,101
 375 ,12,winter,0,1,1,17.22,21.21,38,19.9995,13,127,140
 375 ,13,winter,0,1,1,17.22,21.21,38,19.9995,15,163,178
 375 ,14,winter,0,1,1,17.22,21.21,38,19.9995,10,96,106
 375 ,15,winter,0,1,1,17.22,21.21,38,19.9995,17,119,136
 375 ,16,winter,0,1,1,17.22,21.21,38,23.9994,15,225,240
 375 ,17,winter,0,1,1,17.22,21.21,38,16.9979,14,446,460
 375 ,18,winter,0,1,1,16.4,20.455,40,7.0015,13,372,385
 375 ,19,winter,0,1,1,15.58,19.695,46,7.0015,11,270,281
 375 ,20,winter,0,1,1,13.94,17.425,53,7.0015,10,190,200
 375 ,21,winter,0,1,1,13.12,16.665,66,6.0032,7,109,116
 375 ,22,winter,0,1,1,12.3,15.15,70,6.0032,10,104,114
 375 ,23,winter,0,1,1,10.66,13.635,81,7.0015,3,38,41
 376 ,0,winter,0,1,1,10.66,15.15,81,0,2,26,28
 376 ,1,winter,0,1,1,9.84,12.88,87,6.0032,1,6,7
 376 ,2,winter,0,1,1,8.2,10.605,85,11.0014,0,5,5
 376 ,3,winter,0,1,1,9.02,13.635,80,0,0,4,4
 376 ,4,winter,0,1,1,8.2,10.605,80,8.9981,0,2,2
 376 ,5,winter,0,1,1,8.2,10.605,80,8.9981,0,22,22
 376 ,6,winter,0,1,1,8.2,10.605,86,8.9981,2,72,74
 376 ,7,winter,0,1,1,8.2,10.605,80,8.9981,9,247,256
 376 ,8,winter,0,1,1,8.2,11.365,82,7.0015,11,488,499
 376 ,9,winter,0,1,2,8.2,10.605,86,8.9981,7,218,225
 376 ,10,winter,0,1,2,9.84,12.12,87,8.9981,13,84,97
 376 ,11,winter,0,1,2,10.66,14.395,87,6.0032,9,90,99
 376 ,12,winter,0,1,3,12.3,16.665,81,0,4,51,55
 376 ,13,winter,0,1,3,13.12,17.425,76,0,8,57,65
 376 ,14,winter,0,1,3,13.12,16.665,81,7.0015,3,70,73
 376 ,15,winter,0,1,2,13.94,17.425,87,6.0032,6,73,79
 376 ,16,winter,0,1,2,13.94,15.91,87,16.9979,6,112,118
 376 ,17,winter,0,1,3,13.94,15.91,87,15.0013,6,128,134
 376 ,18,winter,0,1,3,13.94,16.665,87,12.998,2,96,98
 376 ,19,winter,0,1,3,13.12,15.15,93,15.0013,1,92,93
 376 ,20,winter,0,1,3,13.12,15.91,93,11.0014,2,55,57
 376 ,21,winter,0,1,3,13.94,15.91,87,15.0013,0,29,29
 376 ,22,winter,0,1,3,13.94,16.665,87,12.998,0,49,49
 376 ,23,winter,0,1,3,13.94,15.91,87,15.0013,0,9,9
 377 ,0,winter,0,1,3,13.94,16.665,93,12.998,0,3,3
 377 ,1,winter,0,1,3,14.76,17.425,93,12.998,0,3,3
 377 ,2,winter,0,1,3,14.76,17.425,93,16.9979,1,1,2
 377 ,3,winter,0,1,3,14.76,17.425,93,16.9979,0,3,3
 377 ,4,winter,0,1,3,14.76,17.425,93,12.998,0,2,2
 377 ,5,winter,0,1,3,13.94,17.425,93,6.0032,0,16,16
 377 ,6,winter,0,1,3,14.76,17.425,93,8.9981,1,88,89
 377 ,7,winter,0,1,2,13.94,15.91,87,19.0012,2,218,220
 377 ,8,winter,0,1,1,13.12,15.91,81,12.998,11,497,508
 377 ,9,winter,0,1,1,13.12,16.665,81,7.0015,10,220,230
 377 ,10,winter,0,1,1,13.94,17.425,81,7.0015,6,84,90
 377 ,11,winter,0,1,2,13.94,17.425,81,7.0015,18,101,119
 377 ,12,winter,0,1,2,13.94,17.425,81,7.0015,14,130,144
 377 ,13,winter,0,1,1,17.22,21.21,77,11.0014,13,170,183
 377 ,14,winter,0,1,1,17.22,21.21,77,11.0014,24,132,156
 377 ,15,winter,0,1,1,18.04,21.97,72,8.9981,32,156,188
 377 ,16,winter,0,1,1,18.86,22.725,67,12.998,33,248,281
 377 ,17,winter,0,1,1,18.86,22.725,63,11.0014,23,472,495
 377 ,18,winter,0,1,1,18.04,21.97,67,12.998,22,399,421
 377 ,19,winter,0,1,2,17.22,21.21,71,11.0014,17,313,330
 377 ,20,winter,0,1,2,17.22,21.21,71,12.998,11,229,240
 377 ,21,winter,0,1,1,18.04,21.97,67,8.9981,12,162,174
 377 ,22,winter,0,1,1,15.58,19.695,76,19.9995,12,121,133
 377 ,23,winter,0,1,1,16.4,20.455,76,22.0028,7,60,67
 378 ,0,winter,0,1,2,16.4,20.455,71,19.0012,4,38,42
 378 ,1,winter,0,1,2,15.58,19.695,76,19.9995,0,12,12
 378 ,2,winter,0,1,1,16.4,20.455,76,23.9994,1,13,14
 378 ,3,winter,0,1,1,14.76,16.665,87,16.9979,3,4,7
 378 ,4,winter,0,1,3,13.12,14.395,70,32.9975,1,2,3
 378 ,5,winter,0,1,2,12.3,12.12,70,36.9974,0,21,21
 378 ,6,winter,0,1,2,10.66,12.88,75,15.0013,2,71,73
 378 ,7,winter,0,1,1,10.66,12.88,60,15.0013,3,174,177
 378 ,8,winter,0,1,1,9.84,10.605,52,23.9994,11,408,419
 378 ,9,winter,0,1,1,9.02,9.85,47,26.0027,10,204,214
 378 ,10,winter,0,1,1,9.84,9.85,44,30.0026,2,101,103
 378 ,11,winter,0,1,1,9.84,9.09,38,40.9973,12,102,114
 378 ,12,winter,0,1,1,9.84,9.85,38,32.9975,14,140,154
 378 ,13,winter,0,1,1,10.66,10.605,33,35.0008,14,140,154
 378 ,14,winter,0,1,1,10.66,10.605,33,36.9974,10,119,129
 378 ,15,winter,0,1,1,10.66,10.605,33,39.0007,15,123,138
 378 ,16,winter,0,1,1,11.48,12.12,30,31.0009,18,215,233
 378 ,17,winter,0,1,1,11.48,12.12,33,27.9993,15,317,332
 378 ,18,winter,0,1,1,10.66,11.365,38,19.9995,7,294,301
 378 ,19,winter,0,1,1,10.66,12.12,38,19.0012,7,199,206
 378 ,20,winter,0,1,1,9.84,12.12,41,11.0014,6,130,136
 378 ,21,winter,0,1,1,9.84,10.605,41,19.0012,7,95,102
 378 ,22,winter,0,1,1,8.2,9.09,47,22.0028,7,58,65
 378 ,23,winter,0,1,1,7.38,9.09,47,12.998,5,60,65
 379 ,0,winter,0,0,1,6.56,9.09,47,7.0015,2,42,44
 379 ,1,winter,0,0,1,6.56,7.575,47,12.998,6,44,50
 379 ,2,winter,0,0,1,6.56,8.335,47,11.0014,6,32,38
 379 ,3,winter,0,0,1,5.74,8.335,54,7.0015,6,14,20
 379 ,4,winter,0,0,1,5.74,7.575,50,8.9981,0,3,3
 379 ,5,winter,0,0,1,5.74,7.575,50,8.9981,0,4,4
 379 ,6,winter,0,0,1,5.74,7.575,50,0,0,5,5
 379 ,7,winter,0,0,1,5.74,7.575,50,8.9981,0,24,24
 379 ,8,winter,0,0,1,4.92,7.575,54,7.0015,3,89,92
 379 ,9,winter,0,0,1,5.74,8.335,50,7.0015,3,78,81
 379 ,10,winter,0,0,1,6.56,11.365,47,0,14,135,149
 379 ,11,winter,0,0,1,8.2,9.85,40,12.998,28,150,178
 379 ,12,winter,0,0,1,9.02,10.605,41,16.9979,30,189,219
 379 ,13,winter,0,0,1,9.02,10.605,44,19.0012,38,182,220
 379 ,14,winter,0,0,1,9.84,10.605,41,19.9995,52,179,231
 379 ,15,winter,0,0,1,9.84,10.605,38,19.9995,49,177,226
 379 ,16,winter,0,0,1,9.84,11.365,38,15.0013,28,178,206
 379 ,17,winter,0,0,1,9.84,11.365,41,16.9979,15,129,144
 379 ,18,winter,0,0,1,9.02,11.365,41,12.998,21,122,143
 379 ,19,winter,0,0,1,8.2,9.85,47,15.0013,12,90,102
 379 ,20,winter,0,0,1,8.2,9.85,44,16.9979,8,95,103
 379 ,21,winter,0,0,1,7.38,8.335,43,16.9979,3,66,69
 379 ,22,winter,0,0,1,6.56,6.82,47,23.9994,4,62,66
 379 ,23,winter,0,0,1,6.56,7.575,47,15.0013,5,71,76
 380 ,0,winter,0,0,1,6.56,6.82,47,22.0028,9,50,59
 380 ,1,winter,0,0,2,6.56,6.82,47,19.9995,2,40,42
 380 ,2,winter,0,0,2,6.56,6.82,47,19.0012,5,38,43
 380 ,3,winter,0,0,2,6.56,6.82,48,26.0027,1,24,25
 380 ,4,winter,0,0,2,6.56,6.82,47,26.0027,1,5,6
 380 ,5,winter,0,0,2,6.56,6.82,47,22.0028,0,5,5
 380 ,6,winter,0,0,2,5.74,6.06,50,19.0012,1,7,8
 380 ,7,winter,0,0,1,4.92,6.06,54,19.0012,3,14,17
 380 ,8,winter,0,0,1,4.92,6.06,54,15.0013,2,34,36
 380 ,9,winter,0,0,1,4.92,6.82,54,12.998,10,80,90
 380 ,10,winter,0,0,1,5.74,6.06,54,19.0012,11,115,126
 380 ,11,winter,0,0,1,6.56,7.575,47,15.0013,21,144,165
 380 ,12,winter,0,0,1,7.38,8.335,40,19.9995,42,192,234
 380 ,13,winter,0,0,1,8.2,9.09,34,19.0012,40,184,224
 380 ,14,winter,0,0,1,8.2,9.09,32,23.9994,25,163,188
 380 ,15,winter,0,0,1,9.02,11.365,27,12.998,33,173,206
 380 ,16,winter,0,0,1,9.02,10.605,29,19.9995,31,174,205
 380 ,17,winter,0,0,1,9.02,10.605,25,16.9979,15,131,146
 380 ,18,winter,0,0,1,7.38,9.09,29,15.0013,7,113,120
 380 ,19,winter,0,0,1,6.56,8.335,37,11.0014,9,101,110
 380 ,20,winter,0,0,1,6.56,9.09,37,7.0015,10,85,95
 380 ,21,winter,0,0,1,6.56,8.335,40,11.0014,1,71,72
 380 ,22,winter,0,0,1,7.38,10.605,37,6.0032,2,58,60
 380 ,23,winter,0,0,1,6.56,9.85,43,6.0032,3,26,29
 381 ,0,winter,1,0,1,5.74,7.575,46,8.9981,2,23,25
 381 ,1,winter,1,0,1,5.74,8.335,43,7.0015,2,18,20
 381 ,2,winter,1,0,1,5.74,10.605,46,0,3,14,17
 381 ,3,winter,1,0,1,4.92,9.85,50,0,0,3,3
 381 ,4,winter,1,0,1,4.92,7.575,58,7.0015,2,6,8
 381 ,5,winter,1,0,1,4.92,8.335,54,6.0032,1,5,6
 381 ,6,winter,1,0,1,4.1,6.82,54,6.0032,0,13,13
 381 ,7,winter,1,0,1,4.1,6.82,54,7.0015,5,28,33
 381 ,8,winter,1,0,1,4.1,6.06,58,11.0014,3,75,78
 381 ,9,winter,1,0,1,4.1,6.06,58,11.0014,7,89,96
 381 ,10,winter,1,0,2,5.74,6.82,59,12.998,19,107,126
 381 ,11,winter,1,0,1,6.56,7.575,59,16.9979,21,158,179
 381 ,12,winter,1,0,1,8.2,9.09,55,22.0028,20,165,185
 381 ,13,winter,1,0,2,9.84,9.85,41,27.9993,26,202,228
 381 ,14,winter,1,0,1,9.84,10.605,44,26.0027,23,158,181
 381 ,15,winter,1,0,1,10.66,10.605,44,30.0026,17,175,192
 381 ,16,winter,1,0,1,10.66,11.365,44,23.9994,22,158,180
 381 ,17,winter,1,0,1,10.66,11.365,48,22.0028,19,174,193
 381 ,18,winter,1,0,1,10.66,11.365,52,22.0028,6,175,181
 381 ,19,winter,1,0,1,10.66,12.12,56,19.0012,10,134,144
 381 ,20,winter,1,0,1,10.66,12.12,60,19.0012,2,88,90
 381 ,21,winter,1,0,1,11.48,12.88,52,22.0028,3,46,49
 381 ,22,winter,1,0,2,12.3,13.635,49,23.9994,4,39,43
 381 ,23,winter,1,0,3,10.66,11.365,70,19.9995,0,28,28
 382 ,0,winter,0,1,2,10.66,11.365,70,22.0028,0,12,12
 382 ,1,winter,0,1,2,11.48,12.88,65,23.9994,0,2,2
 382 ,2,winter,0,1,3,11.48,13.635,75,16.9979,0,12,12
 382 ,4,winter,0,1,3,13.12,15.15,66,22.0028,0,2,2
 382 ,5,winter,0,1,3,13.12,15.15,66,22.0028,0,13,13
 382 ,6,winter,0,1,3,12.3,14.395,75,16.9979,0,57,57
 382 ,7,winter,0,1,3,12.3,14.395,81,15.0013,5,121,126
 382 ,8,winter,0,1,3,12.3,14.395,81,19.0012,3,90,93
 382 ,9,winter,0,1,3,13.12,15.15,81,16.9979,7,61,68
 382 ,10,winter,0,1,3,12.3,14.395,87,16.9979,1,61,62
 382 ,11,winter,0,1,2,13.94,17.425,87,7.0015,2,73,75
 382 ,12,winter,0,1,2,13.12,15.15,87,19.0012,3,83,86
 382 ,13,winter,0,1,2,15.58,19.695,76,22.0028,8,95,103
 382 ,14,winter,0,1,1,18.04,21.97,62,32.9975,12,120,132
 382 ,15,winter,0,1,1,18.04,21.97,62,32.9975,6,123,129
 382 ,16,winter,0,1,1,18.86,22.725,63,36.9974,14,205,219
 382 ,17,winter,0,1,1,18.86,22.725,63,30.0026,20,442,462
 382 ,18,winter,0,1,1,18.86,22.725,63,30.0026,12,451,463
 382 ,19,winter,0,1,1,18.86,22.725,63,27.9993,11,297,308
 382 ,20,winter,0,1,1,18.86,22.725,63,23.9994,11,169,180
 382 ,21,winter,0,1,1,18.86,22.725,67,31.0009,6,174,180
 382 ,22,winter,0,1,1,18.86,22.725,72,26.0027,5,85,90
 382 ,23,winter,0,1,1,18.86,22.725,72,26.0027,1,60,61
 383 ,0,winter,0,1,2,18.86,22.725,77,22.0028,3,14,17
 383 ,1,winter,0,1,2,18.86,22.725,77,22.0028,0,10,10
 383 ,2,winter,0,1,2,18.04,21.97,51,32.9975,1,1,2
 383 ,3,winter,0,1,2,18.04,21.97,51,32.9975,1,3,4
 383 ,4,winter,0,1,1,13.94,14.395,46,35.0008,0,1,1
 383 ,5,winter,0,1,1,13.94,14.395,46,35.0008,0,29,29
 383 ,6,winter,0,1,1,13.94,14.395,36,35.0008,0,88,88
 383 ,7,winter,0,1,1,13.12,14.395,42,23.9994,1,262,263
 383 ,8,winter,0,1,1,12.3,13.635,52,27.9993,15,474,489
 383 ,9,winter,0,1,1,11.48,12.88,52,22.0028,6,196,202
 383 ,10,winter,0,1,1,12.3,13.635,42,31.0009,5,88,93
 383 ,11,winter,0,1,1,12.3,13.635,42,26.0027,4,110,114
 383 ,12,winter,0,1,1,12.3,12.88,39,32.9975,6,155,161
 383 ,13,winter,0,1,1,12.3,13.635,42,31.0009,6,124,130
 383 ,14,winter,0,1,1,12.3,13.635,33,26.0027,7,98,105
 383 ,15,winter,0,1,1,12.3,12.88,33,35.0008,8,122,130
 383 ,16,winter,0,1,1,11.48,11.365,30,35.0008,13,163,176
 383 ,17,winter,0,1,1,10.66,10.605,33,30.0026,8,338,346
 383 ,18,winter,0,1,1,9.84,10.605,32,23.9994,8,347,355
 383 ,19,winter,0,1,1,9.02,9.85,37,26.0027,5,251,256
 383 ,20,winter,0,1,1,9.02,10.605,37,16.9979,1,164,165
 383 ,21,winter,0,1,1,8.2,8.335,40,27.9993,5,119,124
 383 ,22,winter,0,1,1,7.38,8.335,47,16.9979,4,74,78
 383 ,23,winter,0,1,1,6.56,6.82,47,19.9995,2,36,38
 384 ,0,winter,0,1,1,5.74,6.82,50,12.998,0,16,16
 384 ,1,winter,0,1,1,5.74,7.575,50,11.0014,0,5,5
 384 ,2,winter,0,1,1,5.74,7.575,50,8.9981,0,3,3
 384 ,3,winter,0,1,1,4.92,7.575,54,7.0015,0,4,4
 384 ,4,winter,0,1,1,4.92,7.575,54,7.0015,0,1,1
 384 ,5,winter,0,1,1,4.92,6.06,55,16.9979,0,19,19
 384 ,6,winter,0,1,1,4.92,6.82,54,11.0014,0,86,86
 384 ,7,winter,0,1,1,4.92,8.335,54,6.0032,2,204,206
 384 ,8,winter,0,1,1,4.92,7.575,54,7.0015,9,414,423
 384 ,9,winter,0,1,1,4.92,9.85,54,0,6,204,210
 384 ,10,winter,0,1,1,5.74,10.605,59,0,10,98,108
 384 ,11,winter,0,1,1,6.56,8.335,55,11.0014,6,93,99
 384 ,12,winter,0,1,1,8.2,9.85,51,12.998,5,106,111
 384 ,13,winter,0,1,1,9.02,10.605,47,19.0012,6,118,124
 384 ,14,winter,0,1,1,9.84,11.365,44,12.998,15,104,119
 384 ,15,winter,0,1,1,10.66,11.365,44,19.9995,9,118,127
 384 ,16,winter,0,1,1,10.66,11.365,41,22.0028,8,185,193
 384 ,17,winter,0,1,2,10.66,11.365,44,22.0028,21,364,385
 384 ,18,winter,0,1,2,10.66,11.365,44,22.0028,16,345,361
 384 ,19,winter,0,1,2,10.66,11.365,48,19.9995,5,229,234
 384 ,20,winter,0,1,1,10.66,10.605,52,30.0026,7,184,191
 384 ,21,winter,0,1,1,10.66,11.365,44,23.9994,4,117,121
 384 ,22,winter,0,1,2,10.66,11.365,44,27.9993,0,90,90
 384 ,23,winter,0,1,1,10.66,11.365,48,22.0028,1,55,56
 397 ,0,winter,0,1,1,18.04,21.97,38,19.0012,0,31,31
 397 ,1,winter,0,1,1,18.04,21.97,41,19.0012,0,4,4
 397 ,2,winter,0,1,1,18.04,21.97,44,19.0012,1,6,7
 397 ,3,winter,0,1,1,18.04,21.97,44,12.998,0,3,3
 397 ,4,winter,0,1,1,16.4,20.455,50,11.0014,0,1,1
 397 ,5,winter,0,1,1,16.4,20.455,50,11.0014,0,18,18
 397 ,6,winter,0,1,3,16.4,20.455,54,11.0014,0,67,67
 397 ,7,winter,0,1,3,15.58,19.695,62,6.0032,7,201,208
 397 ,8,winter,0,1,3,14.76,18.18,73,7.0015,15,505,520
 397 ,9,winter,0,1,2,14.76,17.425,71,12.998,9,267,276
 397 ,10,winter,0,1,1,16.4,20.455,62,8.9981,9,124,133
 397 ,11,winter,0,1,1,16.4,20.455,58,11.0014,27,116,143
 397 ,12,winter,0,1,1,18.04,21.97,54,7.0015,26,153,179
 397 ,13,winter,0,1,1,18.86,22.725,47,15.0013,12,174,186
 397 ,14,winter,0,1,1,25.42,31.06,33,15.0013,33,159,192
 397 ,15,winter,0,1,1,24.6,31.06,35,19.0012,25,169,194
 397 ,16,winter,0,1,1,24.6,31.06,40,15.0013,22,261,283
 397 ,17,winter,0,1,1,23.78,27.275,43,12.998,31,508,539
 397 ,18,winter,0,1,1,22.96,26.515,46,11.0014,12,514,526
 397 ,19,winter,0,1,1,22.14,25.76,52,19.0012,20,315,335
 397 ,20,winter,0,1,1,21.32,25,52,11.0014,10,254,264
 397 ,21,winter,0,1,1,21.32,25,52,11.0014,16,217,233
 397 ,22,winter,0,1,1,20.5,24.24,55,12.998,7,133,140
 397 ,23,winter,0,1,1,18.86,22.725,63,6.0032,22,75,97
 398 ,0,winter,0,1,1,18.86,22.725,59,8.9981,7,24,31
 398 ,1,winter,0,1,2,18.86,22.725,55,0,3,14,17
 398 ,2,winter,0,1,2,17.22,21.21,67,8.9981,2,7,9
 398 ,3,winter,0,1,2,17.22,21.21,67,8.9981,0,2,2
 398 ,4,winter,0,1,3,16.4,20.455,82,6.0032,0,1,1
 398 ,5,winter,0,1,3,16.4,20.455,82,0,0,19,19
 398 ,6,winter,0,1,3,14.76,18.94,90,0,1,73,74
 398 ,7,winter,0,1,3,14.76,18.94,93,0,4,201,205
 398 ,8,winter,0,1,3,16.4,20.455,87,0,9,436,445
 398 ,9,winter,0,1,3,15.58,19.695,87,0,15,213,228
 398 ,10,winter,0,1,3,17.22,21.21,77,7.0015,6,72,78
 398 ,11,winter,0,1,3,16.4,20.455,82,16.9979,6,99,105
 398 ,12,winter,0,1,1,17.22,21.21,82,0,8,140,148
 398 ,13,winter,0,1,2,17.22,21.21,77,0,13,124,137
 398 ,14,winter,0,1,1,16.4,20.455,76,7.0015,12,129,141
